symbol,tf_minutes,side,final_score,ml_score,heur_score,entry_price,sl_pct,tp1_pct,tp2_pct,tp3_pct,risk_reward,risk_reward_tp2,predictors_score,raw_signals_score,indicators_score,market_score,coverage_score,consensus_score,price10_score,bounce_prob,bounce_score,breakout_prob,breakout_score,trend_strength,momentum_strength,volatility_regime,volume_spike_score,level_aware,market_quality_score,quality_multiplier,quality_grade,original_score,pred_vs_raw,pred_vs_ind,component_std,component_min,ml_heur_gap,score_per_risk,atr_pct,market_factor,score_factor,tp1_hit,tp2_hit,tp3_hit,strategy_id,strategy_name,label_win,label_tp_level,label_pnl_pct,label_max_favorable,label_max_adverse,label_bars
ZAMAUSDT,240,-1,0.6964,1.0000,0.0000,0.079700,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,16.27,0.074111,0.0000,0.0000,1,1,0,1,indicator_ml,1.0,2.0,0.223920,0.337516,0.015056,45
HUSDT,240,-1,0.6963,1.0000,0.0000,0.194780,0.035674,0.200000,0.320000,0.500000,5.6064,8.9702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,19.52,0.047565,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.035674,0.142622,0.052367,11
STABLEUSDT,240,1,0.6730,0.0833,0.0000,0.016404,0.030000,0.054050,0.086479,0.135124,1.8017,2.8826,0.0000,0.7098,1.0000,0.0000,0.0000,0.0000,0.0833,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.439590,0.0000,0.0833,22.43,0.049136,0.0000,0.0000,1,1,0,5,level_heuristic,1.0,2.0,0.060430,0.096623,0.018471,5
LITUSDT,240,-1,0.7249,1.0000,0.0000,1.877000,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,16.94,0.077576,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.004262,0.044220,1
XMRUSDT,240,-1,0.7992,1.0000,0.0000,623.580017,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,18.67,0.059109,0.0000,0.0000,1,1,0,1,indicator_ml,1.0,2.0,0.241961,0.389012,0.042208,100
BERAUSDT,240,-1,0.5655,0.2822,0.0000,0.804700,0.030000,0.063556,0.065556,0.067556,2.1185,2.1852,0.0000,0.8921,0.4200,0.0000,0.0000,0.0000,0.2822,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.368049,0.0000,0.2822,18.85,0.057778,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.028706,0.059277,1
BTRUSDT,240,1,0.6529,0.3471,0.0000,0.064410,0.030000,0.066819,0.106911,0.167048,2.2273,3.5637,0.0000,0.9389,0.7000,0.0000,0.0000,0.0000,0.3471,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.418351,0.0000,0.3471,21.76,0.060745,0.0000,0.0000,1,1,0,5,level_heuristic,1.0,2.0,0.074731,0.161776,0.016768,3
LAUSDT,240,-1,0.7470,1.0000,0.0000,0.315800,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,34.91,0.026171,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.021400,0.126346,0.021533,47
IPUSDT,240,-1,0.7221,1.0000,0.0000,2.693000,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,16.87,0.085177,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.085778,0.080951,6
CRVUSDT,240,-1,0.6060,1.0000,0.0000,0.436000,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,28.32,0.027556,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.021400,0.011468,0.029817,2
DASHUSDT,240,1,0.6544,1.0000,0.0000,77.709999,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,15.29,0.095590,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.017887,0.059323,1
GUNUSDT,240,-1,0.7239,1.0000,0.0000,0.027630,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,16.91,0.082534,0.0000,0.0000,1,0,0,1,indicator_ml,1.0,1.0,0.140300,0.223670,0.028230,14
JELLYJELLYUSDT,240,1,0.5784,1.0000,0.0000,0.066720,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,13.51,0.067986,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.028777,0.070594,2
BTCUSDT,240,-1,0.7264,1.0000,0.0000,95061.101562,0.021400,0.103266,0.165226,0.258166,4.8255,7.7208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,33.94,0.010327,0.0000,0.0000,1,1,0,1,indicator_ml,1.0,2.0,0.122551,0.215715,0.005899,100
MONUSDT,240,-1,0.6286,1.0000,0.0000,0.022820,0.026098,0.200000,0.320000,0.500000,7.6633,12.2613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,24.08,0.034798,0.0000,0.0000,1,0,0,1,indicator_ml,1.0,1.0,0.140300,0.234882,0.014461,66
NAORISUSDT,240,-1,0.6435,0.1380,0.0000,0.027710,0.030000,0.079432,0.081432,0.083432,2.6477,2.7144,0.0000,0.9069,0.7000,0.0000,0.0000,0.0000,0.1380,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.408339,0.0000,0.1380,21.45,0.072211,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.009744,0.038975,1
LAUSDT,240,-1,0.7584,1.0000,0.0000,0.311900,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,35.44,0.025705,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.021400,0.011863,0.032382,8
LTCUSDT,240,-1,0.6585,1.0000,0.0000,74.480003,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,30.77,0.025433,0.0000,0.0000,1,0,0,1,indicator_ml,1.0,1.0,0.198566,0.266112,0.018394,100
GUNUSDT,240,-1,0.7296,1.0000,0.0000,0.027290,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,17.05,0.079819,0.0000,0.0000,1,0,0,1,indicator_ml,1.0,1.0,0.140300,0.213998,0.041041,13
FHEUSDT,240,-1,0.5791,0.3240,0.0000,0.121610,0.030000,0.092893,0.094893,0.096893,3.0964,3.1631,0.0000,0.9403,0.4200,0.0000,0.0000,0.0000,0.3240,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.386650,0.0000,0.3240,19.30,0.084448,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.003700,0.222679,1
DUSKUSDT,240,1,0.6362,0.3166,0.0000,0.110830,0.030000,0.083332,0.133331,0.208329,2.7777,4.4444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3166,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,0.3166,21.21,0.083332,0.0000,0.0000,1,0,0,2,indicator_heuristic,1.0,1.0,0.058632,0.154922,0.041595,2
RIVERUSDT,240,-1,0.7541,1.0000,0.0000,19.920000,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,17.62,0.208306,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.129016,0.082530,1
AXSUSDT,240,1,0.5655,0.2703,0.0000,1.626000,0.030000,0.054167,0.086668,0.135419,1.8056,2.8889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2703,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,0.2703,18.85,0.054168,0.0000,0.0000,1,1,1,2,indicator_heuristic,1.0,3.0,0.068793,0.354859,0.003690,3
HUSDT,240,1,0.6930,1.0000,0.0000,0.186510,0.037834,0.200000,0.320000,0.500000,5.2862,8.4579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,18.32,0.050446,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.037834,0.036191,0.038228,2
ICPUSDT,240,-1,0.7662,1.0000,0.0000,3.977000,0.039104,0.200000,0.320000,0.500000,5.1145,8.1832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,19.59,0.052139,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.039104,0.011064,0.039980,5
XMRUSDT,240,-1,0.7795,1.0000,0.0000,628.460022,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,18.21,0.057289,0.0000,0.0000,1,1,0,1,indicator_ml,1.0,2.0,0.243707,0.415285,0.034115,100
DASHUSDT,240,-1,0.7427,1.0000,0.0000,78.080002,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,17.35,0.093830,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.090676,0.068776,6
BTRUSDT,240,1,0.6544,0.2703,0.0000,0.071850,0.030000,0.066831,0.106929,0.167076,2.2277,3.5643,0.0000,0.9442,0.7000,0.0000,0.0000,0.0000,0.2703,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.420004,0.0000,0.2703,21.81,0.060755,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.014196,0.058177,1
LITUSDT,240,1,0.6475,1.0000,0.0000,1.938000,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,15.13,0.073121,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.069659,0.074819,9
MOODENGUSDT,240,1,0.6070,1.0000,0.0000,0.076840,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,28.36,0.027652,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.021400,0.038131,0.021733,8
STABLEUSDT,240,-1,0.5552,0.1360,0.0000,0.016607,0.030000,0.052220,0.054220,0.056220,1.7407,1.8073,0.0000,0.8555,0.4200,0.0000,0.0000,0.0000,0.1360,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.354110,0.0000,0.1360,18.51,0.047473,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.015475,0.077076,2
BERAUSDT,240,1,0.5876,0.2962,0.0000,0.822800,0.030000,0.058617,0.093788,0.146543,1.9539,3.1263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2962,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,0.2962,19.59,0.058617,0.0000,0.0000,1,0,0,2,indicator_heuristic,1.0,1.0,0.041332,0.144871,0.030627,3
XMRUSDT,240,-1,0.7710,1.0000,0.0000,624.469971,0.041848,0.200000,0.320000,0.500000,4.7792,7.6467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,18.42,0.055798,0.0000,0.0000,1,1,0,1,indicator_ml,1.0,2.0,0.243698,0.412173,0.040723,100
BTRUSDT,240,1,0.6519,0.3471,0.0000,0.069620,0.030000,0.069913,0.111861,0.174783,2.3304,3.7287,0.0000,0.9354,0.7000,0.0000,0.0000,0.0000,0.3471,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.417249,0.0000,0.3471,21.73,0.063557,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.074835,0.066073,1
STABLEUSDT,240,1,0.5688,0.0831,0.0000,0.016454,0.030000,0.050541,0.080865,0.126352,1.6847,2.6955,0.0000,0.3677,1.0000,0.0000,0.0000,0.0000,0.0831,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.408519,0.0000,0.0831,18.96,0.045946,0.0000,0.0000,1,1,0,5,level_heuristic,1.0,2.0,0.056501,0.093290,0.021454,3
DASHUSDT,240,-1,0.6998,1.0000,0.0000,75.510002,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,16.35,0.094738,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.059727,0.105152,5
MMTUSDT,240,-1,0.7745,1.0000,0.0000,0.219100,0.023502,0.200000,0.320000,0.500000,8.5100,13.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,32.95,0.031336,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.023502,0.183478,0.114103,35
SONICUSDT,240,-1,0.6572,1.0000,0.0000,0.075600,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,30.71,0.022639,0.0000,0.0000,1,1,0,1,indicator_ml,1.0,2.0,0.241222,0.418386,0.006217,100
BERAUSDT,240,1,0.6444,0.1545,0.0000,0.874000,0.030000,0.069051,0.110481,0.172626,2.3017,3.6827,0.0000,0.9098,0.7000,0.0000,0.0000,0.0000,0.1545,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.409238,0.0000,0.1545,21.48,0.062773,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.007437,0.049771,1
MONUSDT,240,-1,0.6322,1.0000,0.0000,0.022910,0.025145,0.200000,0.320000,0.500000,7.9540,12.7264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,25.14,0.033526,0.0000,0.0000,1,0,0,1,indicator_ml,1.0,1.0,0.204033,0.288520,0.007857,100
ZAMAUSDT,240,-1,0.7327,1.0000,0.0000,0.078400,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,17.12,0.070135,0.0000,0.0000,1,1,0,1,indicator_ml,1.0,2.0,0.223920,0.326531,0.012755,43
FHEUSDT,240,1,0.6548,0.2703,0.0000,0.142770,0.030000,0.088624,0.141798,0.221560,2.9541,4.7266,0.0000,0.9456,0.7000,0.0000,0.0000,0.0000,0.2703,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.420476,0.0000,0.2703,21.83,0.080567,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.171675,0.102543,1
HUSDT,240,-1,0.7878,1.0000,0.0000,0.188020,0.038517,0.200000,0.320000,0.500000,5.1925,8.3081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,20.45,0.051356,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.038517,0.111797,0.090203,9
TRXUSDT,240,-1,0.5546,0.1974,0.0000,0.314560,0.010000,0.015000,0.017000,0.019000,1.5000,1.7000,0.0000,0.8533,0.4200,0.0000,0.0000,0.0000,0.1974,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.353260,0.0000,0.1974,55.46,0.009515,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.010000,0.001272,0.015355,2
GUNUSDT,240,-1,0.7473,1.0000,0.0000,0.026320,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,17.46,0.081951,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.185030,0.079407,12
SENTUSDT,240,-1,0.6518,0.2153,0.0000,0.033730,0.030000,0.061020,0.063020,0.065021,2.0340,2.1007,0.0000,0.9354,0.7000,0.0000,0.0000,0.0000,0.2153,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.417235,0.0000,0.2153,21.73,0.055473,0.0000,0.0000,1,1,1,5,level_heuristic,1.0,3.0,0.061820,0.340350,0.003854,8
DUSKUSDT,240,1,0.6500,0.3471,0.0000,0.117090,0.030000,0.093303,0.149285,0.233257,3.1101,4.9762,0.0000,0.9292,0.7000,0.0000,0.0000,0.0000,0.3471,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.415280,0.0000,0.3471,21.67,0.084821,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.001708,0.092835,1
RIVERUSDT,240,-1,0.7218,1.0000,0.0000,17.664000,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,16.86,0.235172,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.087409,0.153193,1
LTCUSDT,240,-1,0.6472,1.0000,0.0000,74.860001,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,30.24,0.024584,0.0000,0.0000,1,0,0,1,indicator_ml,1.0,1.0,0.198670,0.269837,0.013225,100
AXSUSDT,240,1,0.5771,0.2703,0.0000,2.113000,0.030000,0.058414,0.093462,0.146034,1.9471,3.1154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2703,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,0.2703,19.24,0.058414,0.0000,0.0000,0,0,0,2,indicator_heuristic,0.0,-1.0,-0.030000,0.016564,0.117842,1
ICPUSDT,240,-1,0.7587,1.0000,0.0000,4.049000,0.037412,0.200000,0.320000,0.500000,5.3459,8.5534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,20.28,0.049883,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.037412,0.027661,0.064460,7
PUMPUSDT,240,-1,0.6161,0.2271,0.0000,0.002912,0.030000,0.059238,0.061238,0.063238,1.9746,2.0413,0.0000,0.8848,0.7000,0.0000,0.0000,0.0000,0.2271,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.401558,0.0000,0.2271,20.54,0.053853,0.0000,0.0000,1,1,1,5,level_heuristic,1.0,3.0,0.060038,0.079670,0.003434,6
LDOUSDT,240,1,0.6135,1.0000,0.0000,0.618600,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,28.67,0.022676,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.021400,0.000323,0.021985,2
AXSUSDT,240,1,0.6360,0.2453,0.0000,1.878000,0.030000,0.071830,0.114929,0.179576,2.3943,3.8310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2453,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,0.2453,21.20,0.071830,0.0000,0.0000,0,0,0,2,indicator_heuristic,0.0,-1.0,-0.030000,0.036209,0.053248,1
RIVERUSDT,240,-1,0.6992,1.0000,0.0000,19.261999,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,16.34,0.216017,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.004880,0.062091,1
FHEUSDT,240,1,0.6549,0.2453,0.0000,0.143050,0.030000,0.103636,0.165818,0.259090,3.4545,5.5273,0.0000,0.9457,0.7000,0.0000,0.0000,0.0000,0.2453,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.420504,0.0000,0.2453,21.83,0.094215,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.046627,0.038937,1
